isolated,4
isolation,4
issue,4
issued,10
issuing,4
itâ,23
it,5759
italian,73
italians,7
italy,72
its,484
itself,116
iv,3
ivory,4
jack,3
jacket,8
jacobin,4
jacopo,45
jacques,14
jailer,71
jailers,10
jammed,3
japanese,5
jars,8
jaw,5
jaws,27
jealous,17
jealousy,11
jean,5
jerked,2
jes,11
jessamine,5
jest,16
jesting,5
jet,5
jeune,18
jew,4
jewel,9
jeweller,41
jewellers,3
jewellery,4
jewels,17
jib,5
jim,16
joannes,6
job,2
jockey,11
john,4
join,27
joined,25
joining,9
joke,15
joking,7
journal,9
journalist,9
journalists,3
journey,54
joyâ,3
joy,96
joyful,8
joyfully,10
joyous,9
joys,3
juan,3
judge,82
judges,12
judging,6
judgment,13
jug,9
julieâ,2
julie,81
july,10
jump,5
jumped,11
jumping,3
june,5
jupiter,5
jury,7
jurymen,2
just,428
justice,83
justified,8
justify,6
justly,4
keen,8
keenan,8
keenly,3
keep,108
keeper,25
keepers,6
keeping,32
keeps,4
kept,116
ketch,2
key,47
keyed,3
keyhole,4
keys,10
ki,9
kiche,42
kick,8
kid,12
kids,4
kill,99
killedâ,3
killed,76
killer,2
killers,4
killing,17
kills,6
kind,150
kindled,5
kindly,14
kindness,48
kinds,4
kine,3
king,183
kingdom,10
kingdoms,5
kings,10
kiosk,7
kiss,13
kissed,19
kisses,4
kissing,7
kitchen,17
kitchens,6
kitten,3
klondike,5
kloo,8
knave,5
knee,16
kneeling,7
knees,49
knelt,7
knew,295
knife,58
knight,4
knights,2
knit,4
knitting,2
knock,7
knocked,19
knocking,10
knot,9
knots,4
knowâ,9
know,935
knowing,42
knowledge,53
known,132
knows,93
kobbir,5
kooch,8
kourchid,5
lã,5
l,9
la,136
labor,19
laboratory,3
labored,3
laborious,2
labors,3
laburnum,2
labyrinth,4
lace,3
lacerated,3
lachaise,4
lachrymal,2
lack,3
lad,8
ladder,17
ladders,3
laden,6
ladies,34
lady,60
lafitte,4
laid,60
lain,6
lair,17
lake,22
lamentable,2
lamentations,4
lamp,36
lamprey,3
lampreys,3
lamps,7
lance,7
land,55
landed,21
landing,31
landlord,20
lands,4
landscape,5
landscapes,3
language,41
languages,7
languedoc,4
languid,3
lantern,15
lanterns,4
lap,3
lapse,3
lara,5
large,184
largely,3
larger,17
largest,9
lash,4
lashed,3
lashes,7
lashing,6
lashings,2
lasso,4
last,369
lasted,24
lastly,6
lasts,3
lateâ,2
late,62
lately,11
later,41
lateran,3
latest,9
latin,3
latitudes,4
latter,79
laugh,52
laughed,32
laughing,48
laughingly,4
laughter,30
launched,9
laundress,2
laurent,2
lavish,5
law,142
lawful,5
lawn,13
laws,15
lawyer,5
lawyers,6
lay,103
laying,8
lazare,2
lazy,3
le,19
lead,40
leaden,4
leader,28
leaders,4
leading,38
leads,10
leaf,7
league,12
leagues,32
lean,20
leaned,27
leaning,43
leap,28
leaped,47
leaping,12
learn,57
learned,121
learning,19
learns,4
learnt,6
lease,3
least,237
leather,13
leave,290
leaves,34
leaving,90
lecharpal,2
leclere,17
led,90
ledger,4
ledgers,3
leftâ,4
left,460
leg,16
legacy,3
legal,5
legend,3
legged,14
leghorn,23
legion,18
legitimate,4
legs,58
leisure,3
lemaire,5
lemonade,19
lend,12
length,100
lengthened,3
lent,8
less,124
lesser,3
lesson,19
lessons,6
lest,24
let,438
lethargy,4
letterâ,5
letter,237
letters,39
letting,7
levant,3
level,14
levelled,4
lever,8
liabilities,2
liable,4
liar,2
liberal,7
liberated,4
liberator,2
liberty,75
library,18
lick,6
licked,14
lid,5
lids,3
lie,50
lies,4
lieutenant,18
lifeâ,6
life,471
lifeless,8
lifetime,2
lift,8
lifted,36
lifting,6
light,259
lighted,37
lighthouse,3
lighting,9
lightly,16
lightning,25
lights,17
likeâ,2
like,840
liked,16
likely,45
likened,3
likes,7
likewise,17
liking,4
lily,2
limbs,12
limitations,4
limited,12
limits,8
limp,4
limped,5
line,41
lined,6
linen,17
lines,31
lingered,7
link,3
linked,2
lion,14
lions,12
lip,112
lips,164
liquid,13
liquor,7
lire,5
list,6
listenâ,3
listen,120
listened,62
listeningâ,2
listening,44
lit,8
literally,4
literature,2
litter,11
little,449
liveâ,3
live,164
lived,78
lively,8
livery,10
lives,35
livid,14
living,86
livres,38
lizards,3
ll,92
loã,8
load,8
loaded,18
loading,2
loaf,5
loan,7
loath,2
lobbies,2
lobby,6
lobsters,2
lock,25
locked,24
locks,5
lodge,12
lodged,5
lodges,4
lodging,3
lofty,4
log,7
logic,5
logically,2
lolling,2
london,4
londres,8
lone,7
loneliness,6
lonely,8
long,406
longed,7
longerâ,2
longer,187
longest,3
longing,3
lons,7
look,310
looked,415
looking,162
lookout,5
looks,41
loomed,3
looming,4
loophole,4
loose,21
loosened,4
lord,98
lordship,4
lorgnette,4
lose,86
loses,4
losing,15
loss,27
losses,4
lost,171
lot,8
lots,8
loud,39
louder,7
loudly,17
louis,102
louise,28
louvre,3
louvres,3
love,264
loved,57
lovelyâ,2
lovely,34
lover,38
lovers,11
loves,20
loving,11
low,93
lower,31
lowered,11
lowering,9
loyal,3
loyalty,4
lozenges,3
lucca,12
lucern,3
lucien,52
luck,14
luckily,4
lucky,10
lucullus,4
luggage,4
lugger,5
luigi,75
luminous,4
lunatic,3
lungs,7
lured,3
lurked,9
lurking,6
lustre,5
luxembourg,3
luxuriant,3
luxuries,7
luxurious,4
luxury,9
lying,34
lynx,34
lynxes,2
lyons,8
lysã,34
mã,133
m,1172
ma,34
macbeth,3
mace,3
macello,4
machiavelli,3
machine,6
mackenzie,18
mad,82
madam,2
madame,763
maddened,3
maddening,3
made,728
madeleine,10
mademoiselle,229
madly,4
madman,15
madmen,4
madness,24
madrid,4
maggiore,2
magic,14
magistrate,64
magistrates,10
magnificence,6
magnificent,49
maid,14
maiden,4
mail,3
main,7
maintain,17
maintained,10
majestic,7
majesty,57
major,105
make,431
maker,6
makers,3
makes,61
making,127
malady,7
malaga,5
males,3
malice,6
malicious,4
malignant,5
malignantly,2
malta,9
maltese,8
mamma,6
manâ,8
manå,10
man,1577
manage,9
managed,24
management,3
managing,4
mandaã,4
mandate,7
mandrier,2
mane,4
manfred,6
mangling,2
mania,4
manifest,7
manifestation,8
manifestations,3
manifested,20
manifesting,3
mankind,15
manly,6
manner,166
manners,10
mansion,11
mansions,2
mantelpiece,3
mantle,28
manufacture,4
many,214
map,3
marauder,3
marble,19
march,25
marchesa,3
marchioness,13
marengo,3
marginal,2
margotin,2
marius,3
mark,22
marked,41
market,7
marking,3
marks,16
marksman,2
marquis,44
marquise,32
marred,2
marriage,91
married,60
marry,74
marrying,15
mars,6
marseilles,117
marshal,16
marshes,4
martigues,2
martin,6
martyr,2
martyrdom,2
marvel,3
marvellous,24
mary,5
masculine,6
mask,13
masked,5
maskers,2
masks,9
masque,2
masquerade,3
mass,31
masses,9
massive,9
massy,3
mast,4
master,268
mastered,6
mastering,3
masters,16
mastery,13
mastiff,5
mat,2
match,19
matches,2
mate,30
material,6
materially,2
materials,5
maternal,10
mates,7
matrimonial,4
matrimony,3
matt,82
matted,3
matter,130
matters,26
mattina,2
maxim,3
maximilianâ,3
maximilian,268
may,524
mayor,8
mazzolato,3
mcgurry,6
meâ,46
me,2881
meagre,5
meal,12
meals,3
mean,145
meaning,60
means,158
meant,28
meantime,23
meanwhile,56
measure,12
measured,10
meat,120
mechanically,13
mechanism,3
medals,2
meddle,5
medicine,3
medicis,2
meditated,5
meditation,6
meditations,4
mediterranean,14
medium,9
medusa,3
meet,96
meeting,43
meetings,5
meilhan,15
melancholy,48
melodious,2
melody,3
melted,3
melting,6
member,18
members,22
memories,11
memory,61
men,349
menace,9
menacing,22
menacingly,2
mene,4
mental,19
mentally,6
mention,32
mentioned,44
mentioning,7
mephitic,3
mercã,262
merchant,19
merchants,4
merciful,7
merciless,8
mercy,31
mere,37
merely,96
meridian,3
merit,23
merited,9
merits,5
merry,6
mes,21
meslay,11
message,12
messager,3
messenger,25
messrs,6
metã,2
met,91
metallic,4
meteor,3
method,23
methods,5
mid,2
midday,5
middle,35
midnight,13
midst,68
midway,4
mie,4
might,430
mighty,6
mil,2
milan,5
mild,7
mildly,2
mildness,4
mile,7
miles,13
military,11
milk,8
mille,2
million,42
millionaire,12
millionaires,3
millions,90
mindâ,3
mind,262
minded,8
minds,17
mineâ,2
mine,102
miners,3
mines,4
mingle,7
mingled,30
mining,2
minister,73
ministerial,3
ministers,7
ministry,5
minor,5
minute,46
minuteness,2
minutes,156
mio,3
miracle,14
miracles,3
miraculous,13
miraculously,5
mirror,7
mirth,6
misanthropy,3
mischance,3
mischief,8
miser,4
miserable,24
miseries,4
misery,28
misfortune,77
misfortunes,37
mislead,2
miss,6
missed,16
missile,2
missiles,3
missin,2
missing,3
mission,15
mist,5
mistakeâ,4
mistake,47
mistakenâ,3
mistaken,64
mistakes,3
mistral,3
mistress,32
mistrust,4
misty,3
misunderstanding,2
mit,26
mithridates,7
mittens,5
mixed,12
mixing,3
mixture,11
moans,3
mob,2
moccasins,4
moccoletti,6
moccoletto,7
moccoli,4
mockery,3
mode,20
model,8
moderate,2
moderation,3
modern,20
modest,7
modesty,6
moist,9
moistened,6
moisture,3
moliã,4
momentâ,4
moment,514
momentarily,9
momentary,4
moments,31
momentum,4
mon,6
monarch,6
monarchy,6
mondego,13
money,176
monkey,4
monotonous,6
monsieur,168
monster,3
monsters,3
monstrous,7
mont,3
monte,1132
month,73
monthly,4
monthsâ,3
months,112
monthyon,3
montlhã,3
montmorency,2
monument,6
monuments,4
mood,5
moon,19
moonlight,9
moonlit,3
moose,17
moral,13
morbleu,2
morcerf,383
morcerfs,5
moreâ,3
more,1028
moreover,28
morgiou,4
moriani,3
morning,217
morose,6
morrelâ,5
morrel,767
morrels,2
morrow,11
morsel,3
mortal,23
mortally,3
mortified,2
mortuary,2
moscow,2
moss,10
most,458
mostly,4
motherâ,5
mother,390
motherhood,3
mothers,6
motion,10
motioned,14
motioning,4
motionless,61
motive,19
motives,9
moulded,15
mouldings,2
mount,11
mountain,17
mountaineers,2
mountains,16
mounted,32
mounting,7
mourn,3
mourned,3
mournful,22
mournfully,5
mourning,16
mouse,26
moustache,10
moustaches,3
mouth,92
mouthful,7
mouths,7
movable,2
move,38
moved,64
movement,72
movements,21
moving,23
mr,16
much,533
muffled,4
multiplying,2
multitude,10
multitudinously,3
mumbled,3
murat,4
murder,30
murdered,21
murderer,15
murderers,7
murderous,2
murillo,2
murmur,9
murmured,111
murmurs,3
muscatel,3
muscle,4
muscles,11
muscular,6
muse,2
musher,29
mushroom,8
music,31
musician,3
musket,4
muslin,4
muslins,2
must,630
mute,20
mutes,2
mutilated,3
muttered,42
muttering,6
mutual,9
mutually,2
muzzle,18
my,3294
myosotis,2
myriad,3
myrtle,4
myrtles,3
myselfâ,7
myself,320
mysteries,6
mysterious,62
mysteriously,2
mystery,12
mythology,2
nã,24
n,15
nabob,7
nail,5
nails,10
naked,12
nameâ,3
name,377
named,52
namely,15
names,26
naming,3
nap,2
napkin,5
naples,25
napoleon,46
nargonne,5
narrative,10
narrator,4
narrow,31
narrowly,3
nasturtiums,3
nation,8
national,5
nations,12
native,10
natives,3
natural,62
naturally,27
nature,101
natured,7
naturedly,4
natures,5
naught,3
nay,45
ne,11
neapolitan,5
near,146
neared,3
nearer,27
nearest,14
nearly,86
neat,4
necessarily,3
necessary,66
necessity,24
neck,74
need,86
needed,13
needle,5
needles,2
needless,7
needn,4
needs,12
negative,5
neglect,4
neglected,10
negligence,6
negligently,4
negotiation,4
negro,2
neighbor,26
neighborhood,12
neighboring,7
neighbors,9
neither,83
nelle,2
nephew,12
nero,4
nerve,6
nerves,9
nervous,35
nest,4
nestor,2
nets,4
neuf,3
neutral,2
neutrality,4
neutralized,2
never,569
nevertheless,39
new,145
newcomer,6
newcomers,3
newly,8
news,58
newspaper,6
newspapers,10
next,166
nibbling,3
nice,13
niches,2
nicolas,3
nie,137
nigh,7
nightâ,4
night,284
nightly,3
nightmare,6
nights,25
nine,48
nineteen,10
ninety,6
noâ,8
no,1901
nobility,16
noble,67
nobleman,9
noblest,6
nobody,11
nocturnal,7
nod,3
nodded,22
noirtierâ,4
noirtier,332
noise,99
noiseless,3
noiselessly,6
noises,14
noisy,12
non,8
none,65
nonsense,19
noon,6
nor,150
normandy,9
north,7
northern,7
northland,10
nortier,2
nose,49
nosegays,2
noses,6
nostrils,11
notâ,5
not,4289
notaries,5
notary,93
note,48
noted,5
notes,43
nothin,2
nothingâ,7
nothing,470
notice,53
noticed,54
noticing,8
notion,3
notions,4
notre,3
notwithstanding,31
now,927
nowadays,4
nowhere,3
nozzled,2
nubian,19
nudge,4
number,53
numbered,7
numbers,6
numerous,11
nuptial,2
nurse,16
nursed,4
nursing,3
nut,4
o,182
oak,4
oaken,5
oaks,3
oars,7
oarsmen,3
oath,28
obedience,26
obedient,5
obelisk,2
obey,29
obeyed,45
obeying,4
object,45
objected,7
objection,8
objections,4
objects,25
obligation,5
obligations,7
oblige,11
obliged,52
oblong,6
obscure,8
obscured,4
obscurity,18
observable,2
observation,13
observations,6
observe,24
observed,85
observer,3
observing,15
obstacle,12
obstacles,5
obstinate,4
obstinately,4
obtain,47
obtained,32
obtaining,12
occasion,44
occasional,5
occasionally,17
occasioned,10
occasions,7
occult,3
occupant,7
occupants,7
occupation,9
occupations,3
occupied,67
occupies,3
occupy,15
occupying,4
occur,11
occurredâ,2
occurred,48
occurrence,4
occurs,2
ocean,23
october,3
odious,5
odor,6
ofâ,5
of,15121
off,281
offence,11
offend,3
offended,18
offenders,3
offensive,2
offer,71
offered,74
offering,22
offers,6
office,40
officer,57
officers,24
offices,3
official,13
often,96
ogre,3
oh,611
oil,5
old,498
older,13
oldest,9
oliva,6
olive,5
olympus,3
omen,3
ominous,9
ominously,6
omitted,3
onâ,4
on,3298
once,304
oncoming,3
oneâ,10
one,1814
ones,23
onions,4
onlyâ,2
only,915
onward,4
onwards,5
opal,3
open,203
opened,251
opening,84
openings,9
openly,6
opens,9
opera,43
operation,9
operations,5
opinion,66
opinions,8
opold,4
opponent,3
opportunity,58
oppose,13
opposed,9
opposing,5
opposite,70
opposition,15
oppress,3
oppressed,7
or,1461
orange,9
oranges,2
orator,3
orchestra,11
ordained,4
order,200
ordered,55
ordering,3
orders,96
ordinarily,8
ordinary,24
organ,2
organized,3
organs,5
oriental,9
orientals,5
orientation,2
origin,9
original,14
originality,2
originally,6
originated,2
ornament,4
ornamented,15
ornaments,6
orphan,5
orphans,5
ostia,3
other,677
others,106
otherwise,30
ought,90
our,437
ours,14
ourselves,31
out,888
outburst,6
outcast,5
outcry,10
outer,14
outfit,7
outlay,3
outlet,6
outline,5
outraged,7
outran,3
outside,44
outstretched,7
outward,11
outwardly,2
outweighed,2
oven,2
overâ,3
over,559
overcame,5
overcome,26
overcoming,2
overflowed,2
overhanging,4
overhead,4
overhear,3
overheard,10
overhung,3
overlooked,4
overlooking,4
overpowered,8
overpowering,4
overspread,6
overtake,10
overthrow,2
overthrowing,2
overthrown,9
overtook,6
overture,3
overtures,5
overturn,6
overturned,6
overwhelm,3
overwhelmed,29
overwhelming,8
owe,32
owed,7
owes,6
owing,20
ownâ,3
own,418
owned,6
owner,50
owners,4
ox,4
oxen,6
oysters,3
pã,11
p,4
pace,13
paced,10
paces,39
pacing,8
pack,81
packed,3
packet,20
packing,3
paddle,3
pads,3
pages,6
paid,86
pain,40
painful,46
painfully,6
pains,11
painted,11
painter,3
painting,7
paintings,5
pair,45
palace,36
palaces,9
palais,15
palazzo,10
pale,200
paleness,10
paler,12
palermo,5
palestrina,9
palikares,8
pallid,4
pallor,22
palma,3
paltry,4
pamphile,3
pampinara,4
pan,7
panel,3
panels,4
panes,4
pang,6
pangs,2
panic,4
pantaloons,4
panting,10
paolo,3
papal,2
paper,126
papers,72
paradise,11
paradoxes,3
paragraph,11
parallel,3
paralysed,2
paralysis,4
paralytic,17
paralyzed,12
parbleu,6
parcel,5
parched,4
parchment,6
pardieu,21
pardon,85
pardoned,5
pardons,4
parent,5
parents,13
parisâ,6
paris,254
parisian,37
parisians,11
parisina,3
park,3
parlor,7
paroxysm,10
parry,2
part,184
partake,3
parted,11
parterre,3
partially,5
participated,2
participation,4
particular,42
particularly,17
particulars,36
parties,4
parting,8
partisan,2
partisans,5
partition,5
partly,22
partner,14
partook,6
partridges,4
parts,20
party,42
pascal,3
pasha,32
pass,108
passage,55
passed,319
passes,11
passing,70
passion,21
passionate,3
passionately,3
passions,10
passive,3
passport,18
past,157
pastille,2
pastrini,66
pasture,5
pat,6
paternal,18
path,41
pathetic,2
paths,9
pathway,2
patience,20
patient,17
patiently,14
patients,2
patriarch,2
patrimony,5
patron,29
patted,6
pattering,3
pattern,3
patting,9
pause,15
paused,35
pausing,5
paved,8
pavement,10
pavilion,5
pavilions,4
paw,18
paws,8
pay,102
payable,11
paying,14
payment,9
payments,3
pays,5
pea,2
peace,23
peaceably,4
peaceful,3
peacefully,4
peach,3
peaches,3
pearl,6
pearls,14
pearly,5
peas,5
peasant,22
peasants,16
pebbles,7
pecked,3
peculiar,45
peculiarities,3
peculiarity,6
peculiarly,3
pecuniary,3
peeped,4
peer,12
peered,3
peering,5
peers,9
peg,2
pen,50
penalty,4
pencil,5
penelon,31
penetrate,14
penetrated,12
penetrating,15
penetration,4
peninsula,2
penitent,3
penknife,3
pens,7
pension,4
pensive,6
people,119
pepper,3
peppino,93
per,31
perceive,26
perceived,66
perceiving,19
perceptible,8
perception,4
perch,4
perchance,7
peremptory,2
perfect,61
perfection,7
perfectly,107
perforce,3
perform,9
performance,9
performances,2
performed,19
perfume,8
perfumed,7
perfumes,8
perhaps,233
peril,8
perils,3
period,37
perish,12
perished,12
permission,29
permit,44
permitted,31
perpetrated,4
perpetration,2
perpetual,7
perpetually,10
perplexed,4
persecute,2
persecuted,6
persecution,14
persecutors,3
perseverance,7
persia,2
persist,6
persisted,10
person,206
personage,17
personal,28
personally,11
personification,3
persons,111
perspiration,36
persuade,16
persuaded,8
persuasive,2
perturbed,3
peru,2
perugia,7
perusal,5
perused,6
perusing,3
pervaded,8
peste,5
pet,2
peter,10
petersburg,3
petition,11
petrified,7
petting,4
petty,8
phaeton,7
phantom,9
phantoms,6
pharaon,66
pheasants,2
phial,15
philanthropic,4
philanthropist,3
philip,4
philippe,5
philosopher,7
philosophers,6
philosophic,4
philosophical,5
philosophically,6
philosophy,13
phlegmatic,3
phocã,2
phrase,7
physical,18
physically,5
physician,20
physiognomy,3
physiological,2
piano,15
pianosa,6
piastre,3
piastres,25
piazza,25
pick,6
pickaxe,17
picked,20
picking,4
picture,21
pictured,2
pictures,16
picturesque,18
piece,82
pieces,46
piedmont,5
pier,2
pierce,11
pierced,10
piercing,18
pierre,4
piety,5
pigeon,8
pigs,2
pile,7
piled,6
piles,3
pillon,3
pillow,6
pills,6
pilot,13
pin,7
pinay,83
pincers,2
pincio,3
pindus,3
pine,17
pink,7
pins,8
piombino,5
pious,7
pipe,7
pipes,6
piqued,4
pirates,9
pistol,32
pistols,38
pit,7
pitch,7
pitched,4
pitching,2
pitiable,3
pitied,5
pitiless,4
pity,80
pitying,2
pixã,2
placeâ,4
place,310
placed,193
places,29
placing,31
plague,5
plain,21
plainly,21
plains,4
plaintive,3
plan,55
plane,3
plank,8
planks,8
planned,4
plans,20
plant,5
planted,11
plantes,2
plants,12
plaster,7
plasticity,3
plate,19
play,46
played,38
players,6
playful,5
playfully,4
playing,24
plays,4
plead,10
pleaded,6
pleading,2
pleasant,13
pleaseâ,2
please,105
pleased,42
pleases,10
pleasing,13
pleasure,100
pleasures,3
plebeian,4
pledge,7
pledged,7
plenty,11
pliny,2
plot,13
plucking,4
plume,3
plunder,3
plundered,6
plunge,7
plunged,23
plutarch,3
pocket,107
pocketbook,4
pocketed,2
pockets,10
poem,3
poet,7
poetic,4
poetical,5
poetry,5
point,116
pointed,61
pointing,20
points,13
poised,3
poison,58
poisoned,13
poisoner,11
poisoning,6
poisons,8
poles,5
police,79
policy,3
polished,8
polite,10
politely,4
politeness,27
political,24
politics,18
polytechnic,2
pomã,4
pompous,4
pond,3
ponder,4
pondered,5
poniard,8
pont,15
pontifical,2
pooh,6
pool,12
poor,292
pope,21
popolo,24
popular,9
population,4
populous,3
porcelain,8
porch,8
porcupine,18
port,33
porta,9
porte,7
porter,35
portfolio,10
portico,4
portion,36
portions,2
portmanteau,12
porto,18
portrait,14
portraits,3
position,70
positive,7
positively,17
possess,50
possessed,65
possesses,14
possessing,10
possession,64
possessions,11
possessor,6
possibilities,5
possibility,9
possible,123
possibly,52
post,56
posted,5
postes,3
postilion,12
postilions,3
posting,4
postponed,4
postscript,12
posture,3
pot,8
potencies,3
potent,3
pots,4
pouches,2
pounce,3
pounced,3
pound,7
pounds,9
pour,7
poured,29
pouring,8
poverty,16
powder,15
power,132
powerful,52
powerless,8
powers,16
practicable,3
practically,3
practice,14
practiced,5
practices,2
praise,8
praised,5
praises,6
pray,92
prayed,14
prayer,12
prayers,24
praying,10
pre,5
preamble,3
precarious,7
precaution,33
precautions,21
preceded,17
precedes,3
preceding,15
precious,18
precipitate,2
precipitately,3
precise,8
precisely,48
precision,7
predicted,5
prefect,16
prefer,28
preference,6
preferred,12
pregnant,2
prejudice,7
prejudices,4
preliminaries,9
preliminary,4
premature,2
premeditated,3
preoccupation,5
preparation,9
preparations,11
prepare,18
prepared,84
preparing,23
prescribed,4
prescription,5
presence,88
present,141
presentation,3
presented,82
presenting,14
presently,9
presents,9
preservation,5
preserve,14
preserved,28
preserver,3
preserving,8
president,88
press,19
pressed,67
pressing,29
pressure,11
presume,20
pretence,5
pretend,9
pretended,15
pretends,4
pretext,12
pretty,33
prevailed,17
prevalent,4
prevent,52
prevented,30
preventing,4
prevents,3
previous,46
previously,20
prey,15
preying,2
price,33
pricked,9
pricking,3
pride,45
priest,57
priests,6
primacy,2
priming,2
prince,52
princely,7
princes,14
princess,15
principal,20
principalities,2
principality,3
principle,8
principles,14
printed,4
priori,4
prison,79
prisoner,98
prisoners,43
prisons,12
privacy,2
private,37
privilege,11
privileged,5
privileges,4
prize,13
prizes,7
probabilities,3
probability,26
probable,19
probably,52
probity,4
problem,4
problems,2
proceed,34
proceeded,47
proceeding,11
proceedings,4
proceeds,3
process,5
procession,10
proclaim,4
proclaimed,5
procure,26
procured,14
procureur,93
procuring,3
prodded,3
prodigious,6
produce,19
produced,43
produces,6
producing,6
productive,2
profess,4
professed,3
profession,18
professions,3
proffered,6
profit,22
profitable,3
profited,5
profits,10
profound,41
profoundly,3
profusion,3
progeny,3
programme,3
progress,14
project,19
projected,14
projecting,7
projects,14
prolong,4
prolonged,5
promise,115
promised,57
promises,16
promising,8
promoted,3
promotion,4
prompt,7
promptly,14
prompts,2
prone,5
pronounce,16
pronounced,31
pronouncing,5
proof,49
proofs,25
proper,9
properly,7
property,38
prophet,7
proportion,9
proportions,7
proposal,5
proposals,3
propose,21
proposed,36
proposes,3
proposing,3
proposition,12
proprietor,6
proprietors,2
propriety,5
proscribed,2
prosecution,3
prospect,8
prospects,11
prosperity,9
prosperous,6
prostrate,4
prostrated,2
prostration,3
protect,15
protected,12
protecting,6
protection,28
protective,3
protector,17
protest,4
protestations,3
protested,4
protracted,3
protruded,2
proud,37
proudly,9
prove,44
proved,41
provenã,6
provence,7
proverb,9
proves,11
provide,6
provided,22
providenceâ,3
providence,46
provident,3
providing,4
province,4
provinces,5
provincial,2
proving,11
provisions,6
provocation,2
provoked,4
prowess,4
prudence,13
prudent,19
prudently,3
ptarmigan,25
public,34
publicly,5
published,3
puget,3
pull,8
pulled,20
pulling,6
pulsation,4
pulse,8
punctual,6
punctuality,13
punctually,3
punish,17
punished,12
punishing,2
punishment,53
punishments,3
puny,2
pupil,3
puppies,15
puppy,25
puppyhood,9
puppyish,2
purchase,31
purchased,22
purchaser,3
purchases,2
purchasing,3
pure,26
purity,4
purple,16
purpose,69
purposely,5
purse,37
pursue,19
pursued,24
pursuer,4
pursuers,6
pursues,2
pursuing,15
pursuit,20
pursuits,3
purveyor,2
push,4
pushed,16
pushing,9
put,199
puts,3
putting,33
puzzle,5
puzzled,9
puzzles,3
pyramids,3
quadrille,6
quai,3
quaker,3
qualities,10
quality,12
quantity,15
quarrel,17
quarrels,3
quarries,3
quarry,3
quarter,58
quarters,16
quattro,2
quay,9
quays,2
queen,43
queens,3
queer,5
quesnel,18
quest,8
question,109
questioned,21
questioner,3
questioning,7
questions,36
quick,50
quicker,5
quickly,82
quickness,9
quid,5
quiet,22
quieted,5
quietly,32
quietude,3
quills,8
quit,33
quite,264
quits,5
quitted,43
quitting,8
quivering,3
rã,16
ra,2
rabbit,57
rabbits,8
race,25
races,10
rack,2
radelle,2
radiant,8
rag,2
rage,33
raged,6
rages,6
ragged,3
raging,4
rags,4
rail,6
railing,3
raillery,2
railway,10
rain,7
rains,3
raise,24
raised,141
raising,42
rake,2
rampart,2
ramparts,2
ran,259
rang,33
range,5
ranged,9
ranging,4
rank,31
ranks,8
ransom,15
ransomed,3
raoul,3
raphael,2
rapid,39
rapidity,16
rapidly,64
rapped,6
rard,9
rare,18
rarely,22
rascal,6
rash,5
rate,36
rather,182
rational,3
ratonneau,3
rats,3
rattle,4
rattling,8
ravaged,2
raven,4
raving,3
raw,6
ray,26
rays,22
razor,2
rd,8
re,108
reach,51
reached,106
reaches,2
reaching,19
read,173
reader,2
readers,17
readily,17
readiness,12
reading,41
reads,2
ready,122
real,58
realisation,2
realised,3
realities,3
reality,50
realize,11
realized,6
really,254
realms,2
reap,4
reappeared,12
rear,17
reared,5
reason,136
reasonable,11
reasonably,3
reasoned,4
reasoning,11
reasons,19
reassure,6
reassured,11
reassuring,3
rebellious,3
rebuild,2
recall,20
recalled,19
recalling,7
receding,2
receipt,20
receive,80
received,151
receiver,5
receives,4
receiving,16
recent,12
recently,7
reception,11
recess,3
recesses,10
recipe,4
recital,13
recited,3
reckon,9
reckoned,10
reckoning,9
reclaim,3
reclining,6
recognise,2
recognised,4
recognition,5
recognize,52
recognized,62
recognizing,9
recoil,3
recoiled,8
recollectâ,2
recollect,48
recollected,24
recollecting,2
recollection,25
recollections,16
recollects,2
recommence,3
recommend,5
recommendation,8
recommended,15
recompense,14
recompensed,3
reconcile,4
reconciled,3
record,4
recorded,3
recounted,3
recourse,5
recover,11
recovered,29
recovering,6
recovery,3
recreation,5
recurred,6
recurrence,2
red,91
reddened,5
reddish,6
redoubled,15
redoubles,2
reduced,10
reefs,2
reeled,2
refer,7
reference,5
referred,4
referring,4
refined,3
reflect,22
reflected,33
reflecting,8
reflection,24
reflections,7
reflective,2
reform,3
refrain,7
refrained,5
refresh,3
refreshed,5
refreshment,7
refreshments,3
refuge,15
refusal,15
refuse,40
refused,34
refuses,4
refusing,4
regain,5
regained,11
regaining,3
regaled,3
regard,22
regarded,26
regarding,8
regards,15
reggio,2
regiment,8
regions,4
register,15
registered,3
registers,4
regret,37
regrets,4
regretted,9
regretting,4
regular,11
regularity,3
regularly,3
regulated,3
reign,8
reigned,6
reigns,3
reins,3
rejoice,6
rejoiced,5
rejoin,6
rejoined,11
relapse,4
relate,29
related,37
relating,14
relation,10
relations,12
relative,17
relatively,3
relaxation,2
relaxed,11
relaxing,3
release,8
released,7
releasing,3
reliance,3
relic,4
relied,3
relief,10
relieved,10
religion,6
religious,13
relinquished,2
relish,4
reluctantly,5
rely,29
relying,4
remain,108
remainder,7
remained,217
remaining,34
remains,26
remark,29
remarkable,27
remarkably,8
remarked,28
remarking,5
remarks,7
remedies,5
remedy,16
remember,96
remembered,40
remembering,6
remembers,3
remembrance,17
remembrances,4
remind,15
reminded,19
reminds,4
reminiscences,5
remnant,3
remorse,24
remorseful,3
